,Unnamed: 0,Unnamed: 0.1,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Entertainment,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
1201,1201,1201,ea73f9c4-6c97-4c01-8254-3eace74764f5,54,Group,Scarborough,43.76280746,-79.30279327,unemployed,95600.65,145,6,9,33,19,10,0,0,0,7,0,85152.18
1216,1216,1216,647cabb1-e28a-455d-a527-6b8f412c217b,49,Group,Scarborough,43.80651134,-79.2814021,parttime,29778.1,140,6,9,27,28,8,6,12,2,0,0,15943.27302
1228,1228,1228,44e9bd40-03ef-4737-bf49-356f6459a04f,25,Group,Scarborough,43.69242864,-79.27777108,parttime,8752.26,144,7,145,34,22,7,6,0,6,0,0,9022.66575
1232,1232,1232,a83c3fd7-508c-4498-b6d2-94198197e050,22,Group,Scarborough,43.81687174,-79.20436721,parttime,17813.73,144,7,146,33,21,9,0,0,0,7,0,9222.31
1241,1241,1241,08502346-c12b-425c-b69f-bc25b37e4dec,28,Group,Scarborough,43.74453111,-79.25524057,parttime,10981.41,148,6,143,40,21,8,5,0,6,0,0,9583.756168
1245,1245,1245,9971e2a3-2350-4fce-be9c-7f47934dd80f,72,Group,Scarborough,43.7688497,-79.29877284,fulltime,40145.1,145,6,6,12,14,11,0,0,0,0,0,40580.3
1256,1256,1256,6c815eb6-6144-4b6c-8d24-c3253bf5f8a0,25,Group,Scarborough,43.73603122,-79.25846864,parttime,9476.61,154,7,14,12,13,8,0,0,0,7,0,6771.68
1269,1269,1269,ddcf5b17-ad26-4236-9b1f-56ecb0c36364,48,Group,Scarborough,43.80396034,-79.30073101,parttime,33445.5,147,6,8,28,24,8,5,12,0,0,0,17410.71
1307,1307,1307,4eb7e283-a804-4b28-8ee2-c47e8963b2c2,27,Group,Scarborough,43.79678254,-79.32596639,parttime,18636.09,154,6,21,40,24,8,6,0,5,0,0,14231.28371
1309,1309,1309,4a5c6538-ad26-4040-a03c-a963207e19b9,66,Group,Scarborough,43.78277476,-79.1795529,fulltime,57884.45,147,6,132,41,15,10,6,0,0,0,0,35838.35
1311,1311,1311,98f3baec-6241-4733-9d06-0f4f3c78c0e2,50,Group,Scarborough,43.76764051,-79.28285614,fulltime,37779.5,148,7,8,34,25,9,0,0,0,7,0,18650.78
1312,1312,1312,8607b97f-4fcc-4d2b-90a8-457134bd31c5,56,Group,Scarborough,43.77742558,-79.30311389,parttime,34433.3,146,7,143,33,16,8,0,0,0,7,0,17241.29
1314,1314,1314,9fc296c4-46bd-4dde-aed4-7bdc8d03ffa6,48,Group,Scarborough,43.8242027,-79.26721639,parttime,28609.9,138,5,9,27,15,8,0,0,0,7,0,14268.96
1322,1322,1322,7c64a157-8bbb-4cd2-bd0a-83199c0e59a0,19,Group,Scarborough,43.67568986,-79.28050533,unemployed,30000,115,0,15,0,0,0,0,0,0,0,0,108.41
1325,1325,1325,a7d040b3-71ab-4de3-8842-85043ef4310e,21,Group,Scarborough,43.70701319,-79.24855859,parttime,15582.6,139,7,13,27,25,10,7,0,6,0,0,10340.52229
1334,1334,1334,1d57f24e-2e9f-4fa1-b4b2-a0302cff581d,37,Group,Scarborough,43.82046234,-79.26487879,fulltime,74714,146,6,10,33,19,7,0,0,0,7,0,59585.33
1335,1335,1335,f64ff058-3dba-4136-b1cb-5f85d90660d6,53,Group,Scarborough,43.74652722,-79.21075144,parttime,28661.45,148,7,135,41,26,8,6,0,4,0,0,17965.19147
1352,1352,1352,a4662170-1f07-45e6-96de-fb3fc90c3f5a,68,Group,Scarborough,43.76209939,-79.17654824,fulltime,46817.9,150,6,7,27,21,7,0,0,0,7,0,30109.34
1360,1360,1360,27029db2-91aa-4830-948b-7bf3ab95bd6e,83,Group,Scarborough,43.81628487,-79.20009489,unemployed,61157.6,139,6,4,27,14,7,2,6,0,7,0,45550.63
1373,1373,1373,e8294167-1f3c-42f4-88b3-33d5eb62ac82,28,Group,Scarborough,43.83653911,-79.2276177,parttime,15533.76,150,6,20,41,14,9,0,13,6,7,0,12636.6794
1378,1378,1378,682b4be0-e4f9-4dcf-9f99-4b7f16e08c2d,82,Group,Scarborough,43.8177536,-79.31311881,unemployed,24616.9,145,6,4,12,15,10,0,7,0,7,0,22627.35
1397,1397,1397,df7b9ccb-33ea-42ce-ba68-d6608adc22b8,56,Group,Scarborough,43.76249103,-79.2104931,parttime,24554.8,145,5,5,26,19,6,1,14,0,7,0,22605.4
1407,1407,1407,a2333012-e2f5-459f-a286-d4908451c9d3,67,Group,Scarborough,43.75071622,-79.20835379,fulltime,47103.85,148,7,7,27,17,11,5,0,0,0,0,27865.3
1408,1408,1408,50fe7972-e50b-488f-ae63-be9ba5d56cda,30,Group,Scarborough,43.75997451,-79.18037046,fulltime,28328.19,159,7,13,27,13,9,1,0,0,7,0,14073.41
1409,1409,1409,15f0790c-64b2-47c2-b52b-ef2e35a245e0,69,Group,Scarborough,43.74975347,-79.28364483,parttime,28262.5,141,6,7,39,14,7,5,0,1,0,0,14663.57636
1417,1417,1417,f93da174-193a-41cd-b056-62c4d78b6235,60,Group,Scarborough,43.76764051,-79.28285614,parttime,24373.1,149,7,12,40,26,9,5,0,5,0,0,17406.18592
1424,1424,1424,db5d6929-c388-4f46-b2f6-4593cda638b3,86,Group,Scarborough,43.69647049,-79.2775456,unemployed,16011.1,138,6,3,34,21,9,5,6,6,0,0,11582.89806
1434,1434,1434,83a608fb-94de-487b-a36f-67a1b4b5f121,58,Group,Scarborough,43.71371093,-79.27496153,fulltime,57884.1,146,7,137,34,19,9,5,0,0,0,0,37231.82
1440,1440,1440,d01d0b03-973d-4c54-8f96-f0861b2caab9,59,Group,Scarborough,43.76689145,-79.22998985,fulltime,66180.2,133,7,7,26,27,8,0,0,0,7,0,70220.68
1451,1451,1451,b9cfa4f2-cf04-483c-9c93-5582d7a649ca,96,Group,Scarborough,43.72199983,-79.26257123,unemployed,25706.1,33,6,0,34,22,10,1,20,1,7,0,13113.04
1459,1459,1459,6510ce30-bd4a-491f-b664-b9d2f3cb642f,28,Group,Scarborough,43.76133907,-79.21507435,parttime,13287.45,156,7,13,20,20,9,5,0,10,0,0,7789.462195
1475,1475,1475,c39de1b8-66ad-4b02-be85-ac8ed7e0867d,24,Group,Scarborough,43.8068458,-79.20900003,unemployed,30000,117,0,12,0,0,0,2,0,6,0,0,1583.913488
1486,1486,1486,e740a1ab-908e-4971-aa9f-2cf2dafa6e93,29,Group,Scarborough,43.72037643,-79.26160812,unemployed,30000,116,0,13,0,0,0,0,0,6,0,0,1696.491716
1493,1493,1493,c9c0ad42-fed2-4a2d-aad1-643fb012ad9b,56,Group,Scarborough,43.75405313,-79.26643406,fulltime,73474.65,146,7,8,18,13,9,0,0,0,0,0,79623.9
1494,1494,1494,65fd3330-da03-47e2-b276-28530583c169,42,Group,Scarborough,43.70408377,-79.2595393,fulltime,106587.8,153,8,9,27,19,11,0,0,0,7,0,96230.67
1495,1495,1495,54e2f198-0318-484b-922c-c50b6aeb6319,56,Group,Scarborough,43.82059535,-79.28653801,fulltime,47567.45,149,6,136,40,14,9,5,0,0,0,0,23235.9
1502,1502,1502,19c8f3f3-2ad6-454a-9633-737c0b181ba1,55,Group,Scarborough,43.74056249,-79.27370848,parttime,33851.4,136,5,7,33,22,8,6,0,2,0,0,17573.73202
1505,1505,1505,d5ff7515-4c62-4ebe-83ee-2669a979ae23,64,Group,Scarborough,43.8076712,-79.27126213,parttime,33543.55,141,7,5,20,29,8,5,0,7,0,0,24907.83
1514,1514,1514,2f3b1b99-9c1a-443d-bf59-0967d7b1f2b3,44,Group,Scarborough,43.76103673,-79.17833418,fulltime,80066.8,140,6,15,41,15,10,0,0,0,7,0,63989.71
1515,1515,1515,03d1d85f-8bb9-4d01-9df1-026d7d728b63,79,Group,Scarborough,43.80811033,-79.32363109,unemployed,22377.6,148,6,4,33,23,9,5,6,5,0,0,15074.02447
1525,1525,1525,b559c520-bead-4dc8-a544-b7c7c4d3c7c1,50,Group,Scarborough,43.69620927,-79.28079089,fulltime,56353,146,7,10,46,14,9,1,12,0,7,0,37232.05
1526,1526,1526,05b402da-5872-4238-9e4d-fab4893ce5f7,36,Group,Scarborough,43.72167441,-79.29689409,fulltime,91258,150,7,144,43,20,9,5,0,0,0,0,84788.71
1560,1560,1560,b827bac9-df6e-43f5-92fc-459048223695,65,Group,Scarborough,43.72108308,-79.2546622,parttime,27688.7,142,6,7,34,21,9,6,0,2,0,0,14807.3769
1570,1570,1570,396bba7c-0b57-4bc4-9547-9e1dcb0fc9e0,90,Group,Scarborough,43.78980703,-79.30862214,unemployed,23575.3,36,7,3,33,13,8,1,20,3,7,0,14598.87
1579,1579,1579,a9bf67e8-22c1-4279-ab54-66c6f7a6be6c,59,Group,Scarborough,43.75440888,-79.30397652,unemployed,30000,110,0,6,0,0,0,0,0,6,0,0,2482.626321
1596,1596,1596,64fe079a-9f4a-49b5-9342-31e7d3b215f3,94,Group,Scarborough,43.8131365,-79.2278337,unemployed,19055.4,31,7,0,12,20,9,0,7,0,0,0,17105.87
1605,1605,1605,7c70d013-66d4-43f3-80c6-847c6b5b26b3,23,Group,Scarborough,43.69025812,-79.26898778,fulltime,20279.49,153,7,12,27,15,10,5,0,5,0,0,12502.98111
1617,1617,1617,a1e74028-6fcf-4a3d-b7a5-9ecf014be0c9,64,Group,Scarborough,43.76686653,-79.24398322,fulltime,36016.4,139,7,7,28,12,10,7,0,1,0,0,17940.14656
1634,1634,1634,748b7960-27fb-4a79-838a-3a2de81ffa6a,64,Group,Scarborough,43.80252169,-79.28623082,fulltime,39101.05,146,5,15,34,20,11,0,0,0,7,0,19522.2
1668,1668,1668,aa3421a0-349d-44d1-a4ef-49c244f6ee63,32,Group,Scarborough,43.79432112,-79.19861019,fulltime,31855.23,146,7,14,33,14,7,5,0,0,0,0,17397.12
1672,1672,1672,b6aa14c2-89b9-4fe5-915a-0abb62640e01,49,Group,Scarborough,43.8113812,-79.32683292,fulltime,59198.7,152,7,9,36,11,7,5,0,0,0,0,45954.11
1676,1676,1676,e45404f2-3d20-47c8-bbe7-61e114beb3e6,48,Group,Scarborough,43.82294893,-79.20789206,fulltime,39112.7,145,7,10,33,12,8,5,14,0,0,0,21327.27
1690,1690,1690,9c5b3e07-3668-444c-872e-fcca088ea714,27,Group,Scarborough,43.79909637,-79.22164557,parttime,10528.98,152,7,14,33,18,9,0,0,6,7,0,8581.93252
1698,1698,1698,d2b7317c-8775-48f2-99e6-0021ecc89ac7,24,Group,Scarborough,43.7185231,-79.23338223,parttime,18728.49,152,6,13,34,17,8,7,14,5,0,0,12104.64133
1713,1713,1713,ae7f812f-7236-4973-8878-926dad03c454,61,Group,Scarborough,43.75827808,-79.24419532,fulltime,37570.6,146,7,15,33,13,9,1,0,0,7,0,18683.48
1717,1717,1717,cd4b13dc-a308-42ce-a92b-fb9e48732b82,31,Group,Scarborough,43.8012353,-79.32532949,fulltime,23922.36,149,7,141,34,22,8,1,0,2,7,0,14507.28143
1748,1748,1748,bcf0a4b2-40ac-4fd9-9cfc-c90f7f3f2f98,54,Group,Scarborough,43.7968194,-79.23432538,parttime,33583.45,145,6,142,42,24,8,5,0,2,0,0,18354.04173
1749,1749,1749,23d7b55c-89c2-4a0b-8f49-831679e84c2f,69,Group,Scarborough,43.80287927,-79.16987323,fulltime,35035.05,144,7,7,33,15,11,6,13,1,0,0,17779.33496
1754,1754,1754,e4209f83-6736-446a-9d9d-c88245380910,59,Group,Scarborough,43.74220255,-79.28137709,unemployed,30000,114,0,7,0,0,0,0,0,6,0,0,2570.407639
1755,1755,1755,8d2d750e-0324-4d03-a3c6-6711cdfe0ab1,61,Group,Scarborough,43.82083009,-79.27636316,fulltime,78470.25,151,6,7,40,16,10,0,13,0,7,0,65082.95
1757,1757,1757,3bd13cc6-5084-4d77-92a6-b5188995e94b,30,Group,Scarborough,43.72990391,-79.25505747,parttime,16386.15,142,6,12,33,27,8,5,11,6,0,0,12207.46028
1760,1760,1760,db2ed85a-30f9-41e1-9402-3e9f62fa4b76,53,Group,Scarborough,43.78128964,-79.15215981,fulltime,83849.95,145,7,8,27,9,13,5,0,0,0,0,73552.2
1784,1784,1784,fee08759-7177-45f3-b4ce-aaa337ae24df,69,Group,Scarborough,43.75979769,-79.2296834,parttime,28995.9,145,7,5,19,29,6,0,0,0,0,0,27664.01
1796,1796,1796,abb576be-ead9-4396-98ad-54c90455e1ce,51,Group,Scarborough,43.71594565,-79.29801402,fulltime,56199.35,139,6,6,28,24,10,6,12,0,0,0,45966.59
1798,1798,1798,046ade15-3d69-4609-b92f-9222c6a70e7c,66,Group,Scarborough,43.70957878,-79.27171225,fulltime,36538.9,144,6,5,27,13,11,0,0,0,7,0,18044.03
1802,1802,1802,68fa8df1-7cc3-45bf-92e1-e5cf33a348e9,62,Group,Scarborough,43.73658162,-79.26813645,fulltime,37107.95,144,6,5,34,25,9,1,0,0,7,0,18357.37
1854,1854,1854,8cc72e11-56eb-4f2a-a889-8045623fb142,39,Group,Scarborough,43.80388665,-79.25984835,fulltime,32356,145,7,7,27,16,8,1,0,0,7,0,15950.77
1855,1855,1855,7fddc7b2-28be-438a-83de-b8c0ddec9e85,22,Group,Scarborough,43.76300519,-79.24754151,parttime,15986.52,142,7,13,29,21,10,5,0,5,0,0,9885.12175
1864,1864,1864,3cc18d0d-413e-49eb-937d-859bf1005349,41,Group,Scarborough,43.77481189,-79.13760055,unemployed,30000,115,0,8,0,0,0,0,0,6,0,0,3005.391823
1875,1875,1875,8eb22e3f-0427-49d0-8d3d-26530cfddd06,38,Group,Scarborough,43.7684269,-79.30997729,fulltime,75312,151,6,143,19,20,9,0,14,0,0,0,79035.4
1891,1891,1891,ad9b3902-6c76-4319-9c67-a91a2e42d2fa,60,Group,Scarborough,43.71666844,-79.29166359,fulltime,54457.1,142,7,8,33,20,9,5,0,0,0,0,32809.21
1902,1902,1902,759c70f1-fdc3-4774-8f52-c2e8df341dce,37,Group,Scarborough,43.70252818,-79.25306904,fulltime,94710,152,7,10,31,27,10,5,0,7,0,0,97554.5
1911,1911,1911,0bd1ea46-a986-4125-81ba-2566410a9ff7,21,Group,Scarborough,43.81189816,-79.22704137,parttime,8656.23,139,6,12,33,17,8,5,0,6,0,0,6648.092853
1912,1912,1912,6c1e8f7b-cf54-4e53-83d8-3597d48727e9,29,Group,Scarborough,43.82021711,-79.21111666,fulltime,23159.73,148,7,20,41,18,9,5,0,3,0,0,13451.97609
1916,1916,1916,1c140f3b-58dc-4d4e-9c69-52e59a4c7c5a,66,Group,Scarborough,43.75832671,-79.29555496,fulltime,43127.15,143,6,9,28,13,10,6,0,0,0,0,28602.83
1922,1922,1922,76eabef9-7cc1-42bf-90f0-f04d483544ed,69,Group,Scarborough,43.72267784,-79.25101508,fulltime,65297.3,148,7,13,31,21,9,0,0,0,0,0,66926.51
1928,1928,1928,b85ce766-8716-49ce-8cf8-d83e33e84215,53,Group,Scarborough,43.79379886,-79.28050604,parttime,32162.05,145,5,7,28,18,9,7,0,1,0,0,16440.5096
1936,1936,1936,7dad8a3c-7b1f-48a5-99b8-9a170bf25522,55,Group,Scarborough,43.80678119,-79.22664168,fulltime,38829.75,141,6,13,40,16,6,0,10,0,7,0,19323.64
1937,1937,1937,d2f84130-20c7-41dc-9217-54faf6963588,26,Group,Scarborough,43.75630897,-79.26115299,parttime,15022.59,152,6,13,27,23,8,6,0,5,0,0,10036.28314
1950,1950,1950,d8a9d146-47f2-4090-ab69-3d4eb2203480,93,Group,Scarborough,43.79469703,-79.13590948,unemployed,49001.4,30,6,2,34,15,12,5,7,0,0,0,48353.66
1960,1960,1960,1faad289-441e-4b26-99e6-056b692a911e,71,Group,Scarborough,43.78570845,-79.16035644,fulltime,71253.8,145,7,4,19,23,9,0,0,0,7,0,76910.35
1978,1978,1978,16c4985a-cb5d-4fa1-a236-9dc720a11c02,60,Group,Scarborough,43.78097697,-79.23255168,parttime,24863,139,6,5,27,17,7,5,0,5,0,0,14918.09138
1979,1979,1979,406edda4-989b-4b67-83d9-a0c908a09ed1,43,Group,Scarborough,43.80914524,-79.20722001,fulltime,43102.4,145,6,8,33,17,9,5,0,0,0,0,23445.43
1982,1982,1982,8adb7407-4c6b-4a32-8e2e-1929b0a682bb,36,Group,Scarborough,43.80886115,-79.20472781,unemployed,66907,142,7,9,28,27,9,5,0,0,0,0,47148.01
2003,2003,2003,9eb99191-27a2-43b7-9589-f1e8bd0f7725,73,Group,Scarborough,43.79728149,-79.29710757,unemployed,49318.5,138,6,7,28,20,9,5,0,0,0,0,37812.87
2021,2021,2021,017c9c93-7058-4667-b857-eb275c5b455f,69,Group,Scarborough,43.7598313,-79.19847116,parttime,24899.5,138,4,138,19,16,8,1,0,0,0,0,21736.44
2032,2032,2032,c2831f09-73d9-4330-8567-f5d9f786e051,55,Group,Scarborough,43.71335041,-79.27153142,parttime,32985.45,147,6,6,26,20,7,0,0,0,7,0,32662.61
2055,2055,2055,4ea50e39-0dbe-4e1e-8a2b-685ad3cd9e5a,32,Group,Scarborough,43.81039811,-79.25372399,fulltime,63033,158,7,13,27,24,7,5,0,0,0,0,54521.07
2068,2068,2068,f51f05a3-4be4-4d13-83b6-931756542cf6,75,Group,Scarborough,43.74242871,-79.28067311,unemployed,18586.4,149,5,140,33,15,9,0,0,0,7,0,9739.83
2073,2073,2073,676fc185-c404-4484-9b05-f0c5a26e77ee,60,Group,Scarborough,43.82627225,-79.28619925,fulltime,47872.2,141,7,6,27,14,7,5,13,0,0,0,34845.04
2076,2076,2076,71741d9f-c8ad-4518-a827-9c3caec43dd2,47,Group,Scarborough,43.80193801,-79.15762714,fulltime,45444.3,151,7,141,35,23,8,2,0,0,7,0,23667.07
2081,2081,2081,93fd354f-ba0c-4036-a29d-c0fceb30f8ba,75,Group,Scarborough,43.814809,-79.33251471,unemployed,17259.9,142,6,5,27,14,7,6,0,5,0,0,10749.3997
2120,2120,2120,715d0c40-7f42-4d36-9b69-3f9362c6aa46,57,Group,Scarborough,43.81155018,-79.2270213,unemployed,30000,117,0,6,0,0,0,0,0,6,0,0,2057.487162
2132,2132,2132,bc5f1583-07dd-4d0e-b499-b1450d608db5,37,Group,Scarborough,43.73530542,-79.21998529,fulltime,58078,152,6,8,18,24,9,0,0,0,0,0,61047.69
2143,2143,2143,4acf07d2-d20a-412d-90e3-fb60d860e05a,95,Group,Scarborough,43.81192819,-79.21188665,unemployed,22834,33,5,0,33,18,9,0,4,1,7,0,13221.73
2163,2163,2163,13d6f602-23fd-4996-9252-714f4d18d600,33,Group,Scarborough,43.79991156,-79.22101673,fulltime,64710,152,6,14,39,16,9,6,13,0,0,0,52978.14
2173,2173,2173,c6e2bd2e-8f2c-46a6-ac96-8563fa0d486c,24,Group,Scarborough,43.69607862,-79.27344361,parttime,7176.18,155,6,12,28,17,10,5,0,6,0,0,6436.57299
2194,2194,2194,e92a8597-f878-4110-ba86-8ee334314bd4,51,Group,Scarborough,43.7431554,-79.30407417,unemployed,93415.65,136,6,9,19,15,10,0,0,0,7,0,100840.35
2196,2196,2196,33f98717-16f6-48ef-942e-132d547d830e,33,Group,Scarborough,43.79463137,-79.28553657,fulltime,47706,152,6,147,40,15,9,7,0,0,0,0,23841.49
2199,2199,2199,bccfa548-5f3f-4408-8c33-d461cd3a82b9,24,Group,Scarborough,43.74988352,-79.22231891,parttime,15786.54,146,7,134,34,14,9,5,0,5,0,0,11798.66601
2212,2212,2212,5764402c-cccc-4044-859e-cc459a669ffd,69,Group,Scarborough,43.78685384,-79.19780514,parttime,21824.35,137,6,7,19,20,9,1,13,0,7,0,19444.78
2218,2218,2218,48d9be62-6f7b-4285-969a-10cc013d921e,50,Group,Scarborough,43.74242871,-79.28067311,fulltime,38641.9,151,7,9,39,20,9,5,0,2,0,0,20099.80644
2232,2232,2232,71c6ae60-4f38-414f-98d6-5cca9e6df6fc,70,Group,Scarborough,43.76273633,-79.19283262,fulltime,62670.55,147,7,5,25,14,8,0,12,0,7,0,67747.53
2235,2235,2235,346367ec-b8d9-481c-bbff-4be0eef474ca,30,Group,Scarborough,43.7427474,-79.24340608,fulltime,32979.54,146,5,137,41,18,9,0,0,0,7,0,16456.01
2241,2241,2241,c27dc2aa-8ebd-4537-89f7-975825eede44,35,Group,Scarborough,43.68387479,-79.28133183,unemployed,116533,147,7,11,39,17,12,6,0,0,0,0,107409.44
2253,2253,2253,9af19119-cd00-4fdf-af6b-02406144df2a,45,Group,Scarborough,43.68489996,-79.27891056,fulltime,150276.5,144,7,145,39,16,13,0,0,0,7,0,141612.39
2256,2256,2256,7b9f28fd-db3e-4f94-b2db-0c655aaee2f4,29,Group,Scarborough,43.73332884,-79.27228687,fulltime,22692.12,151,6,14,27,24,9,5,0,4,0,0,14054.72248
2265,2265,2265,f8644694-dc4b-49cb-b7d0-8da43e4f96b5,58,Group,Scarborough,43.80941303,-79.21296929,fulltime,38990.75,141,5,6,33,14,8,5,14,0,0,0,20552.62
2272,2272,2272,7c1395f2-6378-4b24-a479-1d9718d9554b,68,Group,Scarborough,43.81649484,-79.28743528,unemployed,30000,112,0,6,0,0,0,0,0,6,0,0,1988.660978
2280,2280,2280,0ed28054-8675-4fb7-a160-bc805df947f2,47,Group,Scarborough,43.83196896,-79.22063184,fulltime,51079.6,147,6,8,18,16,9,0,0,0,0,0,52746.89
2283,2283,2283,0b273fc9-983a-4964-a89a-ce2165d764f5,48,Group,Scarborough,43.8006374,-79.32108682,parttime,30630.6,147,6,8,34,12,8,5,0,0,0,0,15685.95
2285,2285,2285,5d92f90d-5b50-4f3b-a666-fa2702a6c918,24,Group,Scarborough,43.74340172,-79.24567891,parttime,16357.11,150,6,13,19,12,7,0,0,0,7,0,14059.17
2289,2289,2289,dbbac3a4-5c31-4e23-a478-4a53afb771b6,38,Group,Scarborough,43.79184346,-79.23728382,fulltime,72480,139,6,12,33,17,10,0,0,0,7,0,57990.4
2294,2294,2294,d826c45b-f86d-4834-b7e1-aeade18c6c51,60,Group,Scarborough,43.75239126,-79.29432586,fulltime,40236.2,138,5,7,33,15,9,5,0,0,0,0,28594.62
2308,2308,2308,cdd218e0-5b18-466a-a1b4-c8f28ae4fb7f,63,Group,Scarborough,43.74305168,-79.28005777,parttime,32191.7,145,5,6,35,25,10,6,0,2,0,0,16948.91199
2316,2316,2316,c07d9afc-6dee-4e4b-957d-9e55ee8c680c,37,Group,Scarborough,43.69611258,-79.26701889,fulltime,83897,150,7,8,26,13,11,0,11,0,0,0,89712.89
2324,2324,2324,b814e3e8-f6fa-4b68-ae62-4f4ecf2c7b70,55,Group,Scarborough,43.77244301,-79.17867011,fulltime,35725.9,134,5,12,25,11,8,0,0,0,0,0,34264.82
2341,2341,2341,db3208df-09a4-4031-aa58-9bb9b43dc4ff,28,Group,Scarborough,43.7540628,-79.19719264,unemployed,31561.53,151,6,142,40,17,8,7,0,3,0,0,4984.146454
2372,2372,2372,54789f4c-c4be-477b-bd13-b1e7758e5eb4,44,Group,Scarborough,43.68619538,-79.27827647,fulltime,58775.2,147,6,10,34,21,10,5,15,0,0,0,47879.03
2383,2383,2383,22c449fd-7920-486e-a186-3f38d32e17ad,30,Group,Scarborough,43.79914388,-79.23036594,unemployed,22560.45,142,7,12,27,15,9,0,14,0,7,0,2183.16
2387,2387,2387,33f8fdd7-5841-4e23-887e-b012c4726f36,25,Group,Scarborough,43.70381115,-79.28794014,unemployed,30000,117,0,12,0,0,0,0,0,6,0,0,1633.180143
2414,2414,2414,6c9b52ba-233c-4d2f-b6c7-8767cd94a149,76,Group,Scarborough,43.71373552,-79.29575438,unemployed,31673.6,148,6,5,34,12,10,6,14,2,0,0,15892.49154
2415,2415,2415,04b75899-77ea-418f-b08f-6f8cdb92b90d,62,Group,Scarborough,43.77293413,-79.17678119,fulltime,73630.7,150,7,144,34,16,11,1,0,0,7,0,57152.63
2434,2434,2434,2fac8996-0799-4787-b275-fbcd8d0bf1dd,18,Group,Scarborough,43.78372806,-79.13073557,unemployed,30000,111,0,12,0,0,0,0,0,0,0,0,140.33
2437,2437,2437,f40f947f-0228-447d-ad91-b04b11a94f56,45,Group,Scarborough,43.72984874,-79.2749872,parttime,30973.8,150,7,9,12,25,9,0,0,0,0,0,29694.96
2438,2438,2438,6a031624-b368-4c35-bec2-b97143cac031,40,Group,Scarborough,43.75369749,-79.1791944,fulltime,60002,142,7,10,28,24,8,5,0,0,0,0,40083.38
2448,2448,2448,745d44b3-8248-462e-bf77-0317a7670bfc,43,Group,Scarborough,43.81189816,-79.22704137,parttime,25755.4,144,6,7,39,12,7,6,0,4,0,0,15249.40747
2452,2452,2452,6bc80df7-a9bc-45e0-95d4-99c4f5978f6f,70,Group,Scarborough,43.82059535,-79.28653801,fulltime,55455.3,149,5,6,33,12,10,1,0,0,7,0,39941.92
2454,2454,2454,5b028e18-dd45-4e3b-86f3-dc96093ccab7,56,Group,Scarborough,43.70090205,-79.29068704,fulltime,36236.5,144,4,7,18,18,9,0,0,0,0,0,36734.5
2462,2462,2462,e87a6211-3ae6-4f9f-9e33-44bc3ad68209,43,Group,Scarborough,43.73714583,-79.25653121,parttime,23318.9,148,6,7,26,23,8,5,0,7,0,0,15736.4
2470,2470,2470,7bf0ffad-08ed-4a4c-b7f4-8089cda347d6,49,Group,Scarborough,43.81448368,-79.32532605,fulltime,36979.8,139,6,130,31,18,8,5,0,7,0,0,26926.93
2489,2489,2489,d4cdc2c6-3351-48c5-a36b-d1cabbda1e0d,46,Group,Scarborough,43.7317651,-79.25788587,parttime,32154.1,148,7,8,33,21,8,0,0,0,7,0,16180.86
2497,2497,2497,fe1e263f-fc6c-429e-b9fa-6b53340f93cb,46,Group,Scarborough,43.81925219,-79.28229176,fulltime,40656,143,6,15,34,21,7,5,0,0,0,0,21266.56
2509,2509,2509,984b53c8-bde5-4fbd-9531-f5ae4e116cc6,60,Group,Scarborough,43.79118997,-79.18217629,fulltime,50798.95,141,6,12,34,24,9,1,0,0,7,0,31153.48
2520,2520,2520,40dc8133-5328-4da4-aff5-d0954e9d1e2e,66,Group,Scarborough,43.77862119,-79.13754814,fulltime,47223.55,139,5,130,41,13,9,5,12,0,0,0,24272.15
2547,2547,2547,cdb473fe-3005-4010-846b-363c7691d6ca,85,Group,Scarborough,43.74883412,-79.30216937,unemployed,23551.5,145,5,4,18,16,8,1,7,0,0,0,22149.93
2553,2553,2553,f24cda23-a1f5-4f77-8830-16d97bceb9f0,21,Group,Scarborough,43.77804852,-79.31631984,unemployed,30000,112,0,14,0,0,0,0,0,6,0,0,1333.210042
2557,2557,2557,4bc2e9c2-d5b1-43ed-8875-c6204b5ddc74,53,Group,Scarborough,43.77146438,-79.20337077,fulltime,43627.55,149,6,7,33,12,8,6,0,0,0,0,28306.53
2559,2559,2559,7a393067-7ec5-4aeb-bc24-143b49e7b95d,66,Group,Scarborough,43.79071243,-79.1808906,fulltime,44970.15,141,6,6,27,25,9,5,0,0,0,0,30928.84
2560,2560,2560,d436db46-ec51-4adb-b636-1ea1c9985054,46,Group,Scarborough,43.8081537,-79.30525583,fulltime,35218.7,143,6,14,33,18,9,5,11,1,0,0,18771.60728
2573,2573,2573,62950c57-c6f4-47ec-ac65-01a45e07d0cd,29,Group,Scarborough,43.77458096,-79.14972302,fulltime,29643.57,151,6,13,34,17,9,5,0,2,0,0,14930.26602
2576,2576,2576,fbef3278-71c6-4d5c-8a02-951c5495d723,34,Group,Scarborough,43.75836953,-79.22343125,fulltime,45339,154,6,11,25,21,9,0,0,0,7,0,46990.54
