,Unnamed: 0,Unnamed: 0.1,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Entertainment,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
937,937,937,8f4b3612-9ea3-43ec-928b-0b96729e3975,43,Group,Toronto,43.6812342,-79.29196138,fulltime,84124.7,137,8,10,27,14,9,0,0,0,7,0,72184.09
938,938,938,358cdb8e-1028-4138-96fa-9e283f24d576,19,Group,Toronto,43.64572556,-79.42093892,unemployed,0,108,0,8,0,0,0,0,0,0,0,0,106.88
940,940,940,61ec748a-2b5c-4f38-aaac-2b87cf31d65b,31,Group,Toronto,43.70632038,-79.39055671,fulltime,29865,145,6,13,27,20,9,5,0,2,0,0,16179.90252
942,942,942,58e6f39d-8f50-4152-99d6-ca0a8a01dcbd,81,Group,Toronto,43.67802718,-79.31475063,unemployed,45735.9,141,5,5,19,23,9,1,7,0,0,0,44896.08
943,943,943,04142d49-9dd0-41eb-bda4-065f1eee89be,26,Group,Toronto,43.68596159,-79.32293985,parttime,14631.21,152,5,12,33,15,6,6,0,5,0,0,9370.920962
948,948,948,e9ed3c19-fdfb-475a-90fe-9242d18ca457,81,Group,Toronto,43.67761877,-79.30068715,unemployed,54725.3,142,7,5,27,13,11,5,6,0,0,0,31622.16
950,950,950,3858c2bc-cf5f-42f2-a683-5d8b06046949,47,Group,Toronto,43.67851485,-79.38977784,fulltime,150850.7,152,8,144,18,17,13,0,0,0,0,0,164574.11
953,953,953,29d68cbd-79f4-49ba-a9ed-929f6e5fde1f,54,Group,Toronto,43.67807698,-79.40548155,fulltime,80404.55,147,8,6,18,15,11,1,0,0,7,0,86736.49
966,966,966,af363feb-d668-483f-8515-e8c8aa320d58,69,Group,Toronto,43.67751804,-79.31351204,unemployed,0,115,0,6,0,0,0,0,0,6,0,0,2440.342673
970,970,970,e17e7d43-4704-43b0-97b2-c74cf05c255c,25,Group,Toronto,43.70694946,-79.39204291,parttime,16328.73,148,7,14,20,13,9,5,14,10,0,0,9704.729966
992,992,992,bf89b8f8-9ea2-4cff-b0e2-76aff1ca5d40,29,Group,Toronto,43.66746458,-79.31794566,fulltime,36028.41,144,7,13,33,20,9,0,0,0,7,0,17687.95
994,994,994,6e64b549-f2d4-46f2-83f0-bf57b341255c,21,Group,Toronto,43.66618387,-79.44591198,parttime,7299.93,149,6,13,12,16,8,0,0,2,7,0,4969.552658
999,999,999,6b1e568a-2978-422e-8a53-e23a3c1a6a84,35,Group,Toronto,43.64465446,-79.41565182,fulltime,121523,154,6,143,38,14,10,5,0,7,0,0,127632.78
1014,1014,1014,2e843918-07dd-427f-b3b1-8dc4097ca151,67,Group,Toronto,43.66090131,-79.37862235,unemployed,0,114,0,6,0,0,0,0,0,6,0,0,2509.559841
1023,1023,1023,1c9efff9-0fff-4c52-ab90-973d8d7e2ec1,65,Group,Toronto,43.6426426,-79.43720576,parttime,22769.6,139,6,7,18,22,7,0,0,0,7,0,20849.43
1024,1024,1024,851c4967-b308-43e3-b557-039b97943c98,61,Group,Toronto,43.70555901,-79.40727688,fulltime,61821.7,138,7,144,34,16,11,5,0,0,0,0,47171.44
1032,1032,1032,1e9b66de-616c-4dcf-aa3b-e8c56fda3aa1,51,Group,Toronto,43.65185629,-79.37600341,unemployed,0,110,0,7,0,0,0,0,0,6,0,0,2688.524422
1034,1034,1034,1ac347b5-94fa-4004-b522-89882c2bbe47,33,Group,Toronto,43.64470924,-79.35243715,fulltime,77759,154,7,14,24,24,10,0,0,0,0,0,83372.53
1038,1038,1038,e709b980-ab4e-470e-993f-b05afab8caa7,49,Group,Toronto,43.70953231,-79.3897454,fulltime,131898.8,146,8,11,13,19,12,0,0,0,7,0,144463.46
1044,1044,1044,5e43a873-8a00-4efa-bd85-4848825b4657,22,Group,Toronto,43.66090131,-79.37862235,parttime,16330.71,146,5,144,27,27,9,5,14,9,0,0,10458.7278
1050,1050,1050,043b8d1d-fc52-4770-ab70-71fd1df0abbe,55,Group,Toronto,43.65795175,-79.36198826,fulltime,42170.5,137,6,8,33,22,9,5,0,0,0,0,20445.47
1054,1054,1054,5bc15777-41ff-46ff-a9d2-a1f6a0c27012,61,Group,Toronto,43.64171041,-79.37170591,fulltime,67061.45,147,5,6,31,12,7,0,0,0,7,0,72803.05
1056,1056,1056,e15fa6a2-d927-4128-8534-24608391d743,48,Group,Toronto,43.6343945,-79.42593513,fulltime,47653.1,144,6,7,18,22,9,0,14,0,0,0,48315.83
1065,1065,1065,0b9d1e5e-70a4-4a97-8b79-83fa476acd22,24,Group,Toronto,43.6696128,-79.44282644,parttime,18489.9,152,7,14,34,26,8,5,15,5,0,0,12298.24563
1072,1072,1072,1adbc7d1-c4be-44f2-8ac4-236f141aa870,42,Group,Toronto,43.71058372,-79.38488369,fulltime,139590,143,8,10,34,17,11,0,0,0,7,0,134681.05
1074,1074,1074,dc097a2c-9b6f-4a07-88b7-a1f249646726,48,Group,Toronto,43.63815787,-79.4141427,parttime,17581.3,138,7,10,25,16,10,5,0,9,0,0,10262.05257
1084,1084,1084,8a134c26-4156-42d2-a797-2dcceafc5bcf,57,Group,Toronto,43.66761935,-79.37857497,fulltime,87519.6,141,6,7,18,25,8,1,0,0,0,0,96322.89
1089,1089,1089,d6694a36-d7de-4d6a-803c-deb5c3c8cd04,57,Group,Toronto,43.67460848,-79.35621448,fulltime,49310.85,145,8,144,34,15,13,5,0,0,0,0,32533.13
1094,1094,1094,f5ffcfb9-5c9f-46a5-a66a-2a7775d078c7,66,Group,Toronto,43.66761935,-79.37857497,fulltime,42719.6,143,5,8,13,17,11,0,0,0,0,0,43857.28
1097,1097,1097,7955ead5-ea0b-4e40-9185-12a1e76d42f6,37,Group,Toronto,43.68156275,-79.39995532,fulltime,89266,154,6,13,19,17,11,0,0,0,0,0,95221.22
1098,1098,1098,623ad021-43bd-4ba7-a90d-8273d732d9cb,54,Group,Toronto,43.65126488,-79.37998541,fulltime,79160.25,145,7,13,19,26,6,0,0,0,7,0,82418.96
1105,1105,1105,222ff2e8-406b-4668-b5a7-3af84ffdd074,25,Group,Toronto,43.66606629,-79.38643061,parttime,8870.07,149,6,19,31,19,9,0,10,3,0,0,7916.026899
1107,1107,1107,fddb130d-6745-4e86-8497-6160c0a60518,77,Group,Toronto,43.65630275,-79.47333927,unemployed,43827,136,6,6,34,20,11,6,7,1,0,0,22614.89227
1110,1110,1110,91b0542b-d164-410d-addc-4d67af217904,38,Group,Toronto,43.67548961,-79.38456387,fulltime,201193,146,8,137,33,13,10,6,0,0,0,0,208688.84
1114,1114,1114,580c27d0-d168-4181-8557-d903ce951582,28,Group,Toronto,43.66063341,-79.45577396,fulltime,22761.42,150,7,14,33,20,7,6,0,5,0,0,13648.84425
1116,1116,1116,c4645404-7b8c-4f77-9efb-7780544ba875,28,Group,Toronto,43.68501438,-79.39942111,fulltime,49780.5,154,6,9,18,16,7,0,0,0,0,0,53111.97
1121,1121,1121,d55c287d-4855-4ab0-8775-c4f64f4491c2,75,Group,Toronto,43.71848799,-79.40010634,unemployed,99118.6,141,8,138,31,12,12,0,0,0,0,0,105602.59
1136,1136,1136,f724cb93-34fe-4833-bca3-ab88265e5cb5,34,Group,Toronto,43.6846223,-79.41209074,fulltime,167230,154,8,15,19,24,10,0,0,0,7,0,185069.72
1142,1142,1142,9c273a01-7f77-4009-90d8-3b0d238d6ab9,23,Group,Toronto,43.6816808,-79.28871683,parttime,18418.95,140,6,143,33,19,7,0,0,0,0,0,14093.44
1144,1144,1144,f5cf289f-8fb4-40fe-b163-32f588e170bc,24,Group,Toronto,43.65009722,-79.43490466,parttime,9574.29,146,5,18,20,25,8,2,14,2,7,0,7672.031283
1147,1147,1147,48a32a90-8f68-4e36-b140-815e591b772f,90,Group,Toronto,43.64021606,-79.43377835,unemployed,27141.1,36,7,4,18,10,6,1,7,0,7,0,30460.35
1153,1153,1153,7093a55e-9d97-488c-9644-1a84218a4240,57,Group,Toronto,43.65904927,-79.46024283,fulltime,41021.65,137,7,141,40,26,7,1,14,0,7,0,20674.08
1161,1161,1161,061d9a3e-3bda-4abe-a6e0-c907e5ef3458,19,Group,Toronto,43.65783486,-79.48824916,unemployed,0,115,0,15,0,0,0,0,0,0,0,0,84.11
1163,1163,1163,fb89bc33-765a-4ce5-97b2-08bd871d4e08,51,Group,Toronto,43.6876744,-79.41169751,fulltime,131849.8,145,8,8,33,23,13,5,0,0,0,0,129777.83
1164,1164,1164,d2d6d954-8767-4f86-9895-e1d1afdcd304,60,Group,Toronto,43.65803386,-79.40531557,fulltime,63490.35,141,8,12,18,12,11,1,0,0,0,0,65454.9
1167,1167,1167,b7644c0a-aa4d-446c-81fa-eca46e0ba75f,57,Group,Toronto,43.65958765,-79.34107136,unemployed,0,112,0,7,0,0,0,0,0,6,0,0,2480.115365
1173,1173,1173,5fcf7ecf-0ee7-48fa-b424-6b23e0281728,47,Group,Toronto,43.65972468,-79.33729923,fulltime,50781.5,137,7,9,13,18,9,0,0,0,0,0,52703.32
1198,1198,1198,07bfa895-5c6e-409f-a645-43199f2ed308,24,Group,Toronto,43.68103878,-79.45804264,parttime,10293.69,142,6,10,29,15,8,5,0,6,0,0,7586.974957
1200,1200,1200,2cb5bd5a-ab5d-4d69-a087-85953ae149bd,30,Group,Toronto,43.66550433,-79.30729505,fulltime,47519.67,151,7,13,33,14,9,5,0,0,0,0,27456.37
1202,1202,1202,6eeef145-0f82-40b1-8c36-d846f98f7dad,85,Group,Toronto,43.66575659,-79.30677811,unemployed,87554.6,139,8,5,27,19,12,6,18,0,0,0,73844.52
1204,1204,1204,bcc5bdcf-b3ff-43e1-a5de-3b5dd75f836c,29,Group,Toronto,43.66625656,-79.45437173,fulltime,29400.36,145,7,13,12,11,7,0,0,0,0,0,29593.43
1223,1223,1223,06788315-fde6-4bd9-adee-e4d794d9c5b9,30,Group,Toronto,43.68780115,-79.39743719,unemployed,38913.93,146,6,12,26,14,10,5,0,7,0,0,12575.7
1242,1242,1242,ef106024-5393-48b8-8716-5c742b228698,61,Group,Toronto,43.66530096,-79.46630249,fulltime,56166,139,8,7,13,27,9,0,0,0,0,0,59966.44
1252,1252,1252,c2b1f150-146e-4b20-8eb7-50007300f52b,65,Group,Toronto,43.66705047,-79.47362606,fulltime,55538.9,140,8,7,34,16,12,6,0,0,0,0,43509.86
1254,1254,1254,21d8fc93-2a38-45f4-8a5b-67f2052a6228,44,Group,Toronto,43.73379104,-79.40642019,fulltime,92853.2,147,8,15,40,22,14,0,12,0,7,0,77072.85
1255,1255,1255,8c47c398-3dda-4ee3-a095-6e57f8f84fa3,25,Group,Toronto,43.67224895,-79.45218955,parttime,11154,149,7,13,12,12,8,0,13,0,0,0,8252.46
1262,1262,1262,a76aacb7-6356-452f-8f73-8cdb1d7b3295,80,Group,Toronto,43.64671544,-79.44137902,unemployed,16254.7,147,7,11,25,16,9,1,6,0,0,0,10947.44
1267,1267,1267,f6a12ab3-e375-48de-ac51-26d0bb543988,30,Group,Toronto,43.66584145,-79.38538918,fulltime,26512.2,149,7,11,25,24,9,5,0,7,0,0,19228.17
1270,1270,1270,b3e61f63-eb96-4085-8ab9-60d5b4edc969,50,Group,Toronto,43.64460514,-79.42519072,fulltime,95572.4,147,7,10,33,25,8,5,0,0,0,0,81871.82
1272,1272,1272,fe40a505-6707-4540-89ea-f30834cfed32,29,Group,Toronto,43.68677067,-79.40545778,fulltime,44866.8,149,5,14,28,13,9,5,0,0,0,0,23838.25
1283,1283,1283,8357b99e-0a6b-4400-8d54-6c8de81a8faa,26,Group,Toronto,43.68108609,-79.46275916,parttime,12514.92,150,6,13,27,12,9,5,0,6,0,0,8694.866518
1291,1291,1291,e46b2147-de4c-4b22-b208-0b83d7136388,81,Group,Toronto,43.65345261,-79.47365861,unemployed,49767.9,139,7,5,18,14,11,0,7,0,0,0,50053
1292,1292,1292,15a6cff2-b264-43b1-845b-b8be353dcaa5,52,Group,Toronto,43.68103866,-79.29187202,fulltime,70413.35,144,6,9,27,20,9,0,0,0,7,0,56422.95
1301,1301,1301,fa200087-23d4-4455-9780-547cd4113577,49,Group,Toronto,43.69178664,-79.4172735,fulltime,96716.4,145,8,7,34,17,12,5,12,0,0,0,91626.44
1304,1304,1304,44d7b449-4aba-452e-8f59-3fadf62941ea,56,Group,Toronto,43.65547076,-79.39856103,fulltime,41585.15,147,7,7,12,13,10,0,0,0,7,0,42226.73
1336,1336,1336,ebe845fe-4708-43a6-a563-c129ce25e142,39,Group,Toronto,43.734097,-79.40701314,unemployed,0,112,0,9,0,0,0,0,0,6,0,0,3617.668752
1339,1339,1339,be543946-631a-4a30-ab1c-308360da8abf,69,Group,Toronto,43.64126193,-79.37286332,fulltime,45795.7,145,6,8,25,18,10,5,0,7,0,0,40926.48
1343,1343,1343,c3c26c71-d3b5-4216-a924-c6f17a76f0f2,32,Group,Toronto,43.64841883,-79.41736439,fulltime,94418,151,5,16,34,23,9,5,0,0,0,0,79716.78
1346,1346,1346,e7c60c44-e570-4a80-8863-11ac78a8bf2a,58,Group,Toronto,43.71315184,-79.40809451,fulltime,58095.7,138,7,9,33,13,12,5,0,0,0,0,40311.62
1358,1358,1358,b7d045b4-b54f-4a3c-a44d-7bf3daf4ed32,37,Group,Toronto,43.72883404,-79.39790058,fulltime,202325,146,7,8,27,23,12,6,0,0,0,0,212005.26
1361,1361,1361,b5b5b351-718e-444d-98d2-8063471ed6d2,82,Group,Toronto,43.67031612,-79.31909202,unemployed,80075.1,145,7,5,33,28,12,5,6,0,0,0,70801.96
1364,1364,1364,2e703523-98c9-4b07-a66a-34dba7ef5af5,34,Group,Toronto,43.64707517,-79.40909958,fulltime,69691,153,6,13,34,16,9,0,0,0,7,0,54754.46
1367,1367,1367,19347ae4-35fb-4713-9afe-35a88a091a7b,31,Group,Toronto,43.68320555,-79.31545653,fulltime,33834.9,149,6,12,28,22,9,1,0,0,7,0,16705.2
1369,1369,1369,e533bf28-d04d-431b-b330-14acd6d75573,52,Group,Toronto,43.68404462,-79.40526973,fulltime,152577.4,137,7,13,40,23,11,1,0,0,7,0,149977.18
1376,1376,1376,2b31ba01-6d96-48b6-93f0-4865e84f6009,78,Group,Toronto,43.64994485,-79.48498888,unemployed,65377.9,143,7,6,12,16,9,0,7,0,0,0,69209.01
1377,1377,1377,3efbea8e-35c5-43ad-9d0e-879de101f84b,62,Group,Toronto,43.64713588,-79.47639334,parttime,16234.55,150,6,140,41,18,9,0,13,6,7,0,13954.48845
1392,1392,1392,7c3321dd-257f-4347-ae99-a6cc029097fb,64,Group,Toronto,43.64260803,-79.43299564,parttime,31136.25,147,7,5,27,14,9,6,0,0,0,0,17809.83
1393,1393,1393,fb1f5ac7-5646-4c82-9098-9b5defe34f12,34,Group,Toronto,43.67004095,-79.30116664,fulltime,131939,149,7,16,39,18,12,2,0,0,7,0,124569.23
1395,1395,1395,1cf238d4-ec75-48f9-b166-b29d0d033968,40,Group,Toronto,43.65128872,-79.40592833,fulltime,64682,145,6,8,24,19,7,0,0,0,0,0,68839.72
1396,1396,1396,30d7c24a-a11a-48e2-9be2-dc5244a98398,21,Group,Toronto,43.68243698,-79.30760167,parttime,14537.16,143,7,139,43,18,8,6,0,0,0,0,5976.91
1403,1403,1403,3e3a138a-793c-4550-8f30-62df8a7e72b1,22,Group,Toronto,43.67470006,-79.31606311,fulltime,39412.89,137,5,13,13,14,10,0,0,0,0,0,41501.47
1411,1411,1411,a9622482-9aa0-4ae7-b87a-dcab51402b06,26,Group,Toronto,43.65342873,-79.40111062,parttime,8128.89,151,6,147,19,18,8,1,14,3,7,0,7203.805383
1416,1416,1416,c2eda739-8832-48b7-b9d3-f72e23d650a2,31,Group,Toronto,43.64684797,-79.47679167,parttime,9078.96,148,7,13,34,20,9,5,13,6,0,0,9231.673836
1419,1419,1419,98d7dedc-e2de-4db7-b979-9624a9a76f0c,29,Group,Toronto,43.64038036,-79.42985923,fulltime,22392.81,154,7,11,27,17,8,6,0,3,0,0,12775.25004
1420,1420,1420,9409c2a6-baf6-4bfe-917b-36129de92cae,37,Group,Toronto,43.66426219,-79.44521151,fulltime,52066,147,6,9,33,18,10,0,13,0,7,0,34932.4
1422,1422,1422,4801c138-ba04-4869-8066-14955c99b3ac,31,Group,Toronto,43.64366187,-79.43427737,fulltime,20031.66,156,6,14,18,15,10,0,0,0,0,0,17574.28
1429,1429,1429,efa18e60-2c03-436f-a3c1-b94be1f4bda0,40,Group,Toronto,43.67404667,-79.46291466,fulltime,43231,144,7,8,28,18,8,6,0,0,0,0,29949.63
1431,1431,1431,49636fe7-fd08-431a-876e-dcd688a01862,52,Group,Toronto,43.67146846,-79.29968472,fulltime,72039.45,144,6,143,19,27,9,0,0,0,0,0,74624.61
1433,1433,1433,904552e8-d6ab-4725-b134-ffaa1600d67e,34,Group,Toronto,43.64652476,-79.36231774,fulltime,76046,151,5,139,31,20,10,0,13,0,7,0,79904.69
1435,1435,1435,46232226-6ceb-46e2-acec-be3269d76bda,66,Group,Toronto,43.64708299,-79.4434307,parttime,19985.15,143,4,140,19,13,9,0,14,0,7,0,16426.01
1445,1445,1445,08ee6cd7-bfc6-4e00-a6e1-41abd3022ffc,69,Group,Toronto,43.70814428,-79.39616454,parttime,32695.2,138,7,128,25,15,7,5,0,7,0,0,24895.66
1450,1450,1450,fda89fd9-b703-43b7-8328-354417294cb0,35,Group,Toronto,43.66234023,-79.34109639,fulltime,55134,153,7,12,26,20,8,0,12,0,7,0,58027.19
1463,1463,1463,129cd587-d4cb-45d2-b050-968ae42da012,51,Group,Toronto,43.65038421,-79.42279557,fulltime,40174.1,145,6,8,12,28,10,0,0,0,7,0,40230.2
1465,1465,1465,a236e344-d239-4ade-887f-c57b756c6d9c,29,Group,Toronto,43.68404462,-79.40526973,fulltime,43045.53,159,7,15,27,11,9,5,12,0,0,0,23998.05
1468,1468,1468,9464bf98-d840-4ccb-9bb8-d65c4a62222c,73,Group,Toronto,43.67571488,-79.3207258,unemployed,32638.2,143,6,7,18,13,10,0,0,0,0,0,32272.65
1476,1476,1476,a887ddea-c568-4f1d-b0bb-6938df7662e6,42,Group,Toronto,43.65051606,-79.43743511,fulltime,47050.3,151,6,142,46,18,10,5,0,0,0,0,32612.04
1483,1483,1483,9736b8ef-7da9-485c-9b5c-1669a383a0bd,32,Group,Toronto,43.69938755,-79.38535042,fulltime,129555,150,7,16,45,14,11,5,13,0,0,0,128162.97
1485,1485,1485,142cbb92-f300-4e42-bc2e-56ec770c6ba6,62,Group,Toronto,43.67544887,-79.45828009,fulltime,38811.3,142,6,7,18,18,8,0,0,0,0,0,39396.41
1489,1489,1489,40c2044a-a671-453e-afbc-fbd9b3cdc0d9,41,Group,Toronto,43.6880698,-79.29579095,fulltime,31706,147,7,7,12,21,10,1,0,0,0,0,30066.45
1503,1503,1503,e105daed-90da-4552-a0a7-bb1598c4f285,93,Group,Toronto,43.67087493,-79.39864698,unemployed,43364.3,32,6,138,25,18,11,0,5,0,0,0,55302.15
1506,1506,1506,721fa09a-1452-4a4c-bb2c-c6a59a2f9484,28,Group,Toronto,43.68065491,-79.42364053,fulltime,29741.91,150,7,147,41,24,7,6,0,2,0,0,15428.09378
1538,1538,1538,d0c02f55-a829-4a4d-9d59-fec164e28bce,30,Group,Toronto,43.70057461,-79.37757429,fulltime,46890.69,146,7,19,25,13,10,1,14,0,0,0,46689.18
1544,1544,1544,6fb9ca14-a9f6-4f51-bdb6-9914cd9c81f1,85,Group,Toronto,43.66028984,-79.45426169,unemployed,58585.1,138,6,4,25,17,9,5,19,7,0,0,52165.36
1551,1551,1551,be7aebeb-aa6c-42f2-813c-c4b0c469892d,42,Group,Toronto,43.66085978,-79.36359676,parttime,19478.8,149,7,16,39,22,8,5,0,5,0,0,15932.02511
1553,1553,1553,bae20728-5715-42fe-8f85-10c4c26a9219,51,Group,Toronto,43.6698987,-79.39655747,fulltime,63787.9,148,5,10,20,16,9,0,0,0,0,0,66629.95
1555,1555,1555,13149b3e-445c-44e2-b290-48cb5b4c0557,27,Group,Toronto,43.6404341,-79.43622766,parttime,12556.5,145,6,14,27,26,9,6,12,6,0,0,9677.107965
1561,1561,1561,4ceca135-baa2-4593-b59b-3f0ed658f4f9,21,Group,Toronto,43.65040614,-79.42011112,parttime,16173.63,142,7,11,29,16,9,5,0,0,0,0,6713.06
1563,1563,1563,872b91ac-1b6d-451d-8052-e1410daafea6,82,Group,Toronto,43.64872438,-79.48666346,unemployed,34368.6,145,7,5,18,13,10,0,7,0,7,0,32714.23
1565,1565,1565,ad176797-db45-41d0-b8b6-118bac6bece0,22,Group,Toronto,43.67162309,-79.37873127,parttime,17663.91,141,6,15,26,22,10,5,0,9,0,0,9475.805146
1566,1566,1566,03facd2a-e6bd-46f3-b754-fa364ebaefea,33,Group,Toronto,43.68787014,-79.38262174,fulltime,280240,153,7,20,42,14,11,5,0,0,0,0,290329.11
1568,1568,1568,5ac9206f-b017-4cc6-8ac4-c0c3f626e833,46,Group,Toronto,43.69352304,-79.39623687,fulltime,64990.2,144,7,8,13,14,7,0,0,0,0,0,69672.37
1589,1589,1589,36aca438-18c4-424a-a583-6aa95ac31fdc,90,Group,Toronto,43.64491026,-79.4142458,unemployed,33985.7,35,7,5,26,16,8,6,4,7,0,0,39738.24
1592,1592,1592,533b519d-1496-4db8-9a98-4926b60ff3e5,58,Group,Toronto,43.66947583,-79.39379102,fulltime,77050,146,8,11,24,14,12,1,0,0,0,0,79747.02
1593,1593,1593,ab6f4747-9137-40d8-804b-68e6424d90db,78,Group,Toronto,43.71166193,-79.38946278,unemployed,53399.5,136,7,4,27,17,10,6,18,0,0,0,31698.04
1599,1599,1599,56337ed2-6e82-4a32-8f9a-a713d70e093d,20,Group,Toronto,43.7237163,-79.40366995,unemployed,0,110,0,12,0,0,0,0,0,0,0,0,17
1611,1611,1611,cf588847-6574-4957-9dc3-b577915a31ca,23,Group,Toronto,43.67933896,-79.35019082,fulltime,21063.24,158,7,13,33,16,9,0,0,0,7,0,10557.46
1621,1621,1621,1bfca99a-7643-4626-b5e3-4f6d2cdb33c3,26,Group,Toronto,43.64058155,-79.39669381,parttime,9752.82,155,4,13,27,14,9,5,0,6,0,0,7489.359907
1624,1624,1624,1cb34195-7341-4dbe-8fcf-fca7d7fab358,59,Group,Toronto,43.67163227,-79.37687696,fulltime,59124.95,145,8,142,31,19,10,1,0,0,0,0,57774.25
1625,1625,1625,c98cbdb5-38b5-42d1-b419-3c84d401085c,25,Group,Toronto,43.6481732,-79.37026976,parttime,11950.95,154,7,13,19,18,8,0,13,0,0,0,8897.02
1627,1627,1627,502befe7-98f3-4c1a-b34f-0655a8203617,52,Group,Toronto,43.66195336,-79.43332384,parttime,32501.3,147,7,7,18,21,6,1,14,0,0,0,31192.73
1631,1631,1631,d21f6ba0-81db-4f3b-bb91-3f918bec3e32,35,Group,Toronto,43.72071323,-79.38989629,fulltime,207936,147,7,147,42,26,13,5,12,0,0,0,213650.72
1638,1638,1638,e6002b54-5a38-4432-b241-1d3bdab2df17,54,Group,Toronto,43.64708299,-79.4434307,parttime,21342.85,140,6,12,26,14,9,1,0,0,0,0,18133.18
1643,1643,1643,ba93a3ee-c9cc-43d9-82a3-f9f494d04173,34,Group,Toronto,43.66490536,-79.32677781,fulltime,66185,157,7,146,40,19,9,0,0,0,7,0,49891.3
1644,1644,1644,352c4382-fb31-4443-88ed-18154df4b7e5,87,Group,Toronto,43.67734155,-79.34549544,unemployed,55713.7,38,5,6,27,24,9,5,6,0,0,0,56997.79
1651,1651,1651,831e67f8-f12d-484a-acdf-062502ad379b,72,Group,Toronto,43.69899565,-79.40012856,fulltime,80971.35,141,6,6,33,12,13,5,14,0,0,0,63195.07
1657,1657,1657,f3f2173e-0704-4e9b-9673-b81a21366b60,71,Group,Toronto,43.66372309,-79.36624386,fulltime,57658.35,144,8,7,34,9,15,0,0,0,7,0,40371.49
1670,1670,1670,8cefb8dd-1d2b-4b2c-ab3b-5d3c016a3eca,25,Group,Toronto,43.67004095,-79.30116664,fulltime,20258.7,154,7,12,28,15,8,5,0,5,0,0,12303.13554
1671,1671,1671,aee61d63-f57c-48e7-a89f-228c04040e97,40,Group,Toronto,43.65569015,-79.48675571,fulltime,68519,148,7,10,33,13,11,1,12,0,7,0,53241.1
1688,1688,1688,3795e912-41b8-44ec-ac5f-818532fba531,22,Group,Toronto,43.64099471,-79.39457027,fulltime,26254.8,147,7,13,25,25,10,5,0,7,0,0,20815.53
1695,1695,1695,34d195dc-a48d-41c3-97fe-892fa4dcea89,30,Group,Toronto,43.67043978,-79.34100059,unemployed,24778.05,147,6,10,19,12,8,0,0,0,0,0,8432.56
1697,1697,1697,1fd36f2d-b09b-488d-a137-22ff829a8508,79,Group,Toronto,43.67357217,-79.44797318,unemployed,21945,138,7,129,25,26,9,0,5,0,0,0,18116.11
1718,1718,1718,57ff30b7-0f00-4c40-99f4-11472dbe162e,53,Group,Toronto,43.6479687,-79.47678151,parttime,19331.5,148,7,6,33,14,7,6,0,5,0,0,12532.3328
1724,1724,1724,94634c58-063e-416f-9502-b7dfbd0b907f,24,Group,Toronto,43.65993968,-79.44147154,parttime,9162.45,143,6,12,19,15,10,2,0,0,0,0,5325.91
1739,1739,1739,043ad142-0ab6-4e33-a55a-438100d5ffde,61,Group,Toronto,43.67350906,-79.35461287,fulltime,71450.45,143,6,8,27,16,9,5,0,0,0,0,56708.25
1740,1740,1740,112d9ff0-519f-4213-80fa-cf24e6a39de5,32,Group,Toronto,43.67455174,-79.34923416,fulltime,51293.22,149,6,14,27,14,7,5,0,0,0,0,38580.92
1744,1744,1744,4a13cee1-896a-46c4-b630-3d1f8807b46e,56,Group,Toronto,43.65597975,-79.44382919,fulltime,78611.7,149,7,144,19,28,11,2,0,0,0,0,82373.67
1747,1747,1747,ce950ed0-54f4-4e99-8cf0-ca73ecd86136,45,Group,Toronto,43.67041084,-79.4618433,fulltime,36225.2,148,7,10,18,18,8,0,0,0,0,0,35347.46
1752,1752,1752,c9f334bc-df2b-4b5d-a18c-3e31726565c3,49,Group,Toronto,43.71899818,-79.40216554,fulltime,50253.5,147,6,9,27,13,8,6,0,0,0,0,31223.67
1758,1758,1758,e7a52078-3450-409d-9bfd-fe8347f9d47f,51,Group,Toronto,43.66273189,-79.45340165,fulltime,44271.7,148,3,9,34,24,9,1,0,0,7,0,24496.27
1759,1759,1759,ae69a0be-3be8-4fbe-aec0-aa960cdc3c6a,80,Group,Toronto,43.64050203,-79.42923271,unemployed,20167.7,145,7,4,27,13,9,0,7,0,7,0,10698.13
1761,1761,1761,446bce6d-fa38-4ab3-89ee-9285c2e60248,38,Group,Toronto,43.72528646,-79.41007503,fulltime,217879,154,8,8,33,20,11,0,0,0,7,0,224293.95
1762,1762,1762,c6c563a9-58c5-4434-9f71-9bbee88f50f1,20,Group,Toronto,43.66034972,-79.40140704,parttime,13843.83,140,7,13,28,14,7,0,0,0,7,0,5919.75
1763,1763,1763,5e0e353b-e208-4d5b-9737-bd68bb2fe637,37,Group,Toronto,43.70384259,-79.41647482,fulltime,87120,141,6,11,18,19,9,0,0,0,0,0,94593.58
1766,1766,1766,a4e81e70-3801-4ca8-9239-12571f0bafbc,78,Group,Toronto,43.66917008,-79.35222785,unemployed,53788,142,7,139,41,14,9,5,6,0,0,0,37033.27
1767,1767,1767,270f1f9b-929f-450d-b773-fb725161639e,86,Group,Toronto,43.68115056,-79.33938488,unemployed,41699.7,146,7,4,27,16,8,5,5,0,0,0,21508.26
